164380	beauty-practical.ru	56	195	32	1439857.142857143	33 17  0  3  0  3	42 11  3	0	0	17	31	71 30 13  6  9  3  1  4  0  2
477426	stanmolod.ru	5	20	5	0	0 0 0 0 0 2 0 3	0 0 0 5	21	21	15	0	0  2  0  0  0 10  0  3
45485	stopstarenie.com	22	172	9	79000.0	7 7 0 0 0 4 4	12  2  4  3  0  1	25	25	24	31	14 15  4  0  4 31 36  2 15  4 13 12
465564	shumania.ru	0	12	0	0	0	0	100000000	100000000	0	0	0 0 0 0 3 2 0 1 0 6
391670	notkikrasoti.ru	6	51	0	63000.0	6	4 2	0	0	2	6	6  0  0  3  2  4  9  9  0  2 10
25354	magical-skin.com	162	722	77	420758.6206896552	116   6  10   2   6  11   7   0   0   0   4	116  27   7   5   3   4	0	0	88	127	183  14  28  12  22  34  53  57   8  31  77  41
542279	woman365.ru	381	4409	214	221000.0	85 112  70  26  27  27   5   8   8  13	209 115  46  10   0   1	0	9	242	352	166  235  159   97  744  473  263  265 1059  290  237   27   13
344734	make-ups.ru	0	2	0	0	0	0	100000000	100000000	0	0	0 0 0 0 0 0 2
384439	neosports.ru	2	55	2	0	0 0 0 0 0 2	0 2	38	40	2	0	1  0  0  0  0  5 13  4  6  8 16
540769	wmrdbrlto.ru	0	4	0	0	0	0	23	100000000	0	0	0 0 0 0 0 0 0 0 0 0 4
327630	living-healthy.ru	174	5470	97	211298.24561403508	6   0   0   0   1   2   2   8   8   2 101  44	39 47 25 27 14  5  6  3  5  3	15	15	383	130	9    5    2    0    5   31   66   83  260   67 3651 1117
310654	list7i.ru	0	50	0	0	0	0	0	100000000	0	0	0  0  0  0  1  2  3  6  8 20 10
542928	womaninstinct.ru	75	871	31	926558.8235294118	9  0  7 25 13 17  3  0  1	26 17 19  9  4	20	31	98	101	13   3  25 138 116 260 101  39  41   6  25  29
105932	woplan.net	0	13	0	0	0	0	21	100000000	0	0	0 0 0 1 0 4 0 0 4 0 4
397110	ogorod23.ru	110	1774	66	270357.14285714284	12  0 28 33  4  6  2  6  0 11  8	31 42 19 16  2	100000000	100000000	136	70	22  10  94 567  70  84 180 133 168 153 183
409995	parnikiteplicy.ru	24	187	10	0	21  0  3	21  0  0  2  0  0  0  0  1	100000000	100000000	14	24	64 11 12  6  3  8  4 15  6 16 15  3
532277	vogorodah.ru	0	18	0	0	0	0	41	100000000	0	0	0 0 2 3 1 2 4 2 0 4
535120	vseoteplicah.ru	2	70	0	38000.0	0 0 2	0 2	15	15	2	2	1  0  4  2  0 11  6 15 19  3  6  1
519580	udacaca.ru	0	2	0	0	0	0	30	100000000	0	0	0 0 0 0 0 0 0 0 2
545657	xsmoker.ru	905	20754	482	446771.5133531157	0   0   0   2 328 383 116  42   9   2   8  15	220 293 185 129  44  17  13   2   0   2	0	0	1421	693	0    0    2   33 6014 8237 2961 1203  543  143  376  337
379628	medic07.narod.ru	956	20270	551	326803.125	0   0   2  11 204 297 206 122  64  23  17  10	222 243 227 141  69  38   7   4   5	0	0	1696	678	0    0   23   80 2090 5445 4615 3645 1726  774  546  370
408242	ozavisimostyah.ru	33	1234	21	140200.0	0 0 0 0 0 2 5 9 7 2 3 5	12  6  5  4  4  0  2	28	28	56	22	5   4   5  11   7  44  66 478  91  70  96 324
469256	smokedriver.ru	114	6309	69	237555.55555555556	3  0  0  0  0  0 14 39 19 21 11  7	19 21 32 15  8  7  6  3  3	0	0	278	69	11    0    0    4    0   12  509 1326 1322 1377 1119  515
382849	ne-kurim.ru	86	1530	69	338666.6666666667	0  2  0  3  0  4  0  2 27 16  8 24	8 12 10 25 12  8  5  3  3	40	41	270	35	2   9   3   7   5  12   7  47 502 131 161 558
394657	nuhvatit.ru	121	5634	76	209976.19047619047	1  4  4  8  8 12  6 12 19 10 35  2	15 36 23 12 20  5  3  2  5	0	0	295	81	12    9   19   59  112  248  268  423  804  659 2338  562
235271	evehealth.ru	23	1013	8	280636.36363636365	0 2 0 2 2 2 3 6 0 2 4	4 9 0 0 4 2 2 0 2	100000000	100000000	63	30	2   2   2  24  13  18  26  50  48  29 660 113   3
43326	sebulfin.com	5	376	5	0	0 0 2 0 0 1 0 0 2	3 0 0 0 0 0 2	0	26	12	0	0   0  10   1  48   9   1   0  58  10  52 182
28872	nekuru.com	117	2920	78	197718.75	8  0 14  3  7  1 36  7  1 20  4 16	26 27 35 15  2  4  2  4  2	0	0	226	51	20   0  23   8  16  10 805 292 112 640 273 602   2
236504	ezobox.ru	23	946	13	174125.0	3 3 3 5 0 5 0 2 0 0 1 1	9 8 4 1 1	24	24	23	24	13   6  23  50  44  29  44  70  64  31 110 437   2
467320	skazhynet.ru	43	3343	25	186272.72727272726	2  5  0  0  1  0  1  1  9  8  6 10	14  3 10  6  4  2  2  2	0	18	93	44	13   19    7    1   11    9   58  122  503  778  555 1216    8
179784	bookol.ru	5	508	4	5000.0	0 0 0 0 2 0 1 1 0 0 0 1	1 2 2	55	55	6	1	0  0  4 25 46 81 70 51 51 14 80 81
296219	ko6e4ka.ru	281	2110	157	228081.0810810811	156  18  15  27  18  24   5   3   3   3   5   4	208  37  24   7   3   0   2	100000000	100000000	130	203	218  31  44 126 190 280 166 184 165 120 156 149
351037	med2.ru	3	49	2	210000.0	0 0 2 0 0 0 0 1	2 0 0 1	100000000	100000000	3	1	0  0  2  2  3  1  0  7 10  6  7  8
303926	ladiessecrets.ru	9	60	7	40000.0	0 0 0 4 0 0 0 2 2 1	5 2 2	0	0	6	4	2  1  1  8  3  0  2  5 10  3  3 13
516083	krasota-women.ucoz.ru	3	45	0	0	0 0 0 0 0 0 3	3	23	42	0	3	0  0  0  0  0  0  5  4 11  0 12 10
106231	ymadam.net	20	144	18	27500.0	0  0  2 11  1  2  0  0  4	10  6  3  0  0  0  1	0	0	18	2	0  1  8 54  7 10  2 24 10  3  3  2
553385	zhenstvennaya.ru	146	1545	41	258019.23076923078	0 47 53  6 39  0  0  1	69 47 17  6  6  1	23	26	128	174	0 173 545 126 457  17  15  18  21   3  11  13
182617	brosaitekurit.ru	8	264	4	142500.0	0 0 0 0 0 2 2 0 0 2 0 2	0 2 4 0 0 0 0 2	0	0	24	4	0   4   6   1   1   4   7 198  12   2   4  17
11269	booksgid.com	1	27	1	0	0 0 0 0 1	0 1	100000000	100000000	1	0	2 3 0 4 3 3 4 0 2 0 2 3
383654	nekurok.ru	11	438	6	358000.0	1 0 2 4 1 0 0 0 2 0 1	2 8 0 0 0 1	0	0	13	7	3   3  13  28  36  21  20  33  38   4  64 162   2
78553	nekurim.info	0	19	0	0	0	0	29	100000000	0	0	0 0 0 0 0 0 2 6 4 0 4 3
182626	broshu-kurit.ru	0	39	0	0	0	0	0	100000000	0	0	2  0  2  0  0  0  2  6  6  2  7 12
200942	damskiysovetnik.ru	3	10	3	0	0 0 0 0 2 0 0 1	2 0 1	37	37	2	0	0 0 0 0 2 0 2 1 0 0 2
385735	net-bolezniam.ru	0	2	0	0	0	0	25	100000000	0	0	0 0 0 0 0 2
558152	albis.su	0	23	0	0	0	0	19	100000000	0	0	3 1 0 2 3 0 2 3 4 2 3
282524	jivilegko.ru	22	370	13	482666.6666666667	0 0 4 0 7 0 2 0 0 0 2 7	4 7 0 3 2 2 2 0 0 2	100000000	100000000	64	15	6   3   8   2  75  20  16  17  12  40  39 110
408301	ozog.ru	0	6	0	0	0	0	19	100000000	0	0	0 0 0 0 0 0 2 0 2 2
26032	medicinaportal.com	0	2	0	0	0	0	54	100000000	0	0	0 0 0 0 0 0 0 0 2
111054	kurenie-yad.org	4	18	2	113000.0	0 0 0 0 0 0 2 0 2	0 2 2	0	0	6	2	0 0 0 0 0 0 8 2 4
150316	asbseo.ru	13	421	7	0	0 5 2 0 0 3 0 0 0 0 2 1	9 3 0 0 1	17	17	7	18	1   7   2   3   1   8   5  13  83   4 195  86
21558	kak-sdelat-vse.com	2441	83858	1513	624912.0370370371	9  143 1306  345  228  249   47   68   29   15    2	1959  378   68   23    5    6    0    0    2	0	0	649	1331	352  2282 45654 10439  7827  8275  2313  2209  1391   481   155    39
558069	4women.su	0	18	0	0	0	0	20	100000000	0	0	2 1 1 0 0 0 0 6 0 0 7 1
559927	kraszdrav.su	46	271	33	68600.0	0  0 26  5  9  3  0  0  0  1  0  0  2	33 10  3	100000000	100000000	16	24	0  2 54  6 56 30  7 18 10 13  9  9 11
388680	nicorette.ru	0	17	0	0	0	0	0	100000000	0	0	6 3 0 0 2 0 2 4
552209	zdorovaya-life.ru	3	7	3	0	0 0 3	3	100000000	100000000	0	0	0 1 3
85372	sovet-info.kz	1	2	0	0	0 1	1	26	26	0	1	0 1
301161	ktotak.ru	1	2	1	0	0 0 0 1	0 1	100000000	100000000	1	0	0 0 0 1
292049	khors.ru	0	1	0	0	0	0	100000000	100000000	0	0	0 0 0 0 0 1
505520	tobacconet.ru	0	1	0	0	0	0	0	100000000	0	0	0 0 0 0 0 0 0 1
453738	allen-karr.russia-no-smoking.ru	1	9	0	67000.0	0 1	0 1	0	0	1	2	0 1 0 0 0 0 0 0 4 0 2 1
516857	nikotine1.ucoz.ru	19	608	14	80400.0	2 3 0 0 0 0 0 0 6 4 1 3	5 8 0 2 2 0 0 2	41	41	36	7	7   5   1   0   0   0   6  12  66 188 130 172   2
106927	puziko.online	109	3251	78	121880.0	2  0  0  7  9 22 21 11  6 23  8	21 36 27 11  5  5  0  0  4	0	0	200	50	3   5  15  21  78 439 640 537 286 747 297  74
350874	med-apparatus.ru	0	5	0	0	0	0	100000000	100000000	0	0	0 0 0 0 0 0 0 0 0 5
182627	brosit-kurit.ru	25	310	14	77571.42857142857	0  0 11  8  4  0  0  0  0  0  0  2	6 10  9	0	0	28	14	0   0  86  49 113   7   6   2   5   0   6  11
95380	iledi.net	0	10	0	0	0	0	0	100000000	0	0	0 0 0 0 0 0 3 0 1 2 2 2
553024	zhenomaniya.ru	46	453	18	112041.66666666667	3  1  0  1  5  3  2  8  2  3 10  6  2	6 6 6 6 7 3 5 2 2 0 0 3	0	30	172	71	3   1  20   8  33  15  43  37  30  29 134  42   8   4
374609	mybodyflex.ru	4	18	0	37000.0	0 2 2	2 0 2	0	0	4	4	0 5 2 0 0 3 2 0 0 2
110399	kak-brosit-kurit.org	0	2	0	0	0	0	0	100000000	0	0	0 0 0 0 1 0 1
254693	genskie-nogki.ru	31	326	14	119666.66666666667	0 2 0 8 4 0 3 1 6 3 4	4  4 14  2  3  3  1	0	0	71	27	6 22 13 50 19  4 16 19 38 38 69  1
292774	kino-effect.ru	0	23	0	0	0	0	100000000	100000000	0	0	0  0  0  0  0  0  0  0 17  0  0  6
111956	myklad.org	0	12	0	0	0	0	28	100000000	0	0	1 0 0 0 1 0 0 4 0 2 2 2
352958	medportal.ru	20	312	17	228666.66666666666	2 1 4 3 1 0 0 2 2 2 3	7 5 3 4 0 0 0 0 1	0	13	31	4	15  4 12 13 21 20 17 35 30 29 35 35 26
86590	bebi.lv	230	1757	65	183945.94594594595	134  30   9   6   8   2  21   5   2   8   3   2	164  25  11  11  13   4   2	21	22	164	485	250  66  36  21  71  43 161 217 212 241 141  66   2
572640	womanclub.in.ua	2	38	2	0	0 0 0 0 0 0 0 2	0 2	14	20	2	0	0  0  5  0  0  0  1  4 10  5  9  2
6137	audioknigi.club	23	2418	12	203142.85714285713	2 0 0 0 0 6 0 2 0 4 5 4	6 5 4 2 4 0 2	0	0	47	17	15   9   8  17  16 235  29 155  90 730 863 223   5
372175	my-health.ru	0	9	0	0	0	0	0	100000000	0	0	0 0 0 0 0 0 2 0 2 0 0 5
374626	mybook.ru	0	21	0	0	0	0	100000000	100000000	0	0	4 0 0 0 2 2 1 4 4 0 4
3432	medportal.gomel.by	3	9	3	0	0 0 0 0 0 2 0 0 1	3	20	20	0	0	0 0 2 0 0 2 0 0 1 1
425284	prepbase.ru	69	1541	36	753800.0	0  3  2  1  6  7 29  9  0  2  8  2	12 19 26  2  3  5  0  2	100000000	100000000	128	63	0  11   5  14  39 116 489 293  73 107 190  78  57
205895	dietmix.ru	8	49	2	239500.0	0 0 4 0 0 4	2 2 2 2	40	40	12	10	0  0  4  2  4 12  5  3  4  7
182625	brosay-legko.ru	0	4	0	0	0	0	0	100000000	0	0	2 0 0 0 2
382613	nayti-devushku.ru	6	207	4	697000.0	2 0 0 0 0 0 2 0 0 0 2	2 2 0 2	100000000	100000000	8	2	4  14   4   0   8  19 102   4  11   0  12  14   9
553055	zhenskayadolya.ru	132	2489	91	382000.0	0 13  3  5  4  6 29 13 11 32  6  4  6	64 34 17  9  3  2  1  2	100000000	100000000	137	79	3  37  22  27  78 108 248 202 131 657 220 200 421   3
496585	takzdorovo.ru	3	28	2	230000.0	1 0 0 0 0 0 0 0 2	2 1	16	18	1	2	13  0  0  2  0  0  0  4  2  0  3  1
121468	1001.ru	0	2	0	0	0	0	32	100000000	0	0	0 2
571145	feelgood.ua	0	5	0	0	0	0	0	100000000	0	0	0 0 0 2 0 0 1 0 0 0 0 0 2
352095	medicsovet.ru	0	2	0	0	0	0	0	100000000	0	0	0 0 0 0 0 0 2
408075	ownlib.ru	2	4	2	0	0 2	2	100000000	100000000	0	0	0 2
352802	medotnaroda.ru	0	6	0	0	0	0	100000000	100000000	0	0	2 0 2 0 0 0 0 0 0 0 2
553175	zhenskiy-sait.ru	47	195	20	90200.0	18  6 13  3  3  1  0  2  1	27  4 13  3	27	27	39	65	33 11 27  3 12 18 14  9  6  7  5  0  3
527779	vernutdevushku.ru	0	2	0	0	0	0	20	100000000	0	0	0 2
466252	silaruk.ru	0	2	0	0	0	0	0	100000000	0	0	2
14844	dokatorg.com	0	2	0	0	0	0	22	100000000	0	0	0 0 0 0 0 0 0 2
536695	w-secrets.ru	0	2	0	0	0	0	100000000	100000000	0	0	0 0 0 2
392826	nperov.ru	104	302	58	165416.66666666666	57 41  6	74 25  5	20	20	35	64	74 97 13  1  4  2  0  2  1  0  4
569918	uti-puti.com.ua	2	27	2	0	0 0 0 0 0 2	0 0 0 2	0	28	6	0	0 0 0 0 3 7 0 7 4 4
227098	efvalkt.ru	0	6	0	0	0	0	100000000	100000000	0	0	2 0 2 0 2
83311	dixinews.kz	4	12	2	102000.0	0 2 2	2 0 2	100000000	100000000	4	2	0 2 2 0 0 0 0 0 0 4
330082	lugasoft.ru	115	1262	67	60555.555555555555	19 51 24  0  9  0 11  0  1	80 26  6  1  2	0	0	49	63	19 144 137   9  43 206 428  35  59  57   6   4
84907	pricom.kz	305	1304	121	255082.19178082192	167   6  25  22   0  23   2  22  14  24	144  63  47  28   9   4   3   4   3	33	33	367	427	345  19  76  38  22  80  25 174  79 135   2   4
84576	ng.kz	61	453	40	792500.0	0  0  0 23 18  9  0  5  4  2	13 13 13 16  4  0  0  2	0	0	117	58	0   0   2 127  79  19  26  55  46  35   3
83860	interfax.kz	7	288	2	96000.0	0 3 0 0 4	3 0 2 0 2	100000000	100000000	12	13	0  3  2  0 95 88 12 72  6  3
200184	russ3.sportik.cys.ru	23	232	5	324142.85714285716	0 0 0 0 4 9 0 8 0 2	7 4 5 1 2 0 2 2	0	0	51	31	3  0  0  0 31 74 10 25 27 36  3
82971	auto.kz	6	34	3	17000.0	0 0 0 0 0 0 6	3 3	0	0	3	3	2  0  0  0  2  0  6  0 10  8
83179	camonitor.kz	184	1220	67	258000.0	32 14 57 36 32  2  2  4  0  5	58 34 33 35 10 10  4	0	0	319	302	89  36 300 280 197  19   7  32  13  58   5
84273	kstnews.kz	5	299	5	0	0 0 0 0 0 4 0 0 1	4 0 1	0	34	2	0	2  0  6 36 15 56 82 25 38 14  4 12  2  2
522537	uraltradeunion.ru	9	55	3	122500.0	3 0 0 0 0 3 0 1 0 2	3 2 3 1	0	39	11	12	3  0  0  0  0 11  2 12  8 10
82732	7palat.kz	1	7	0	105000.0	0 0 0 0 0 1	0 1	0	0	1	1	0 0 0 0 0 1 0 0 3 2
85567	today.kz	79	883	58	54705.882352941175	2  5  0  0  0  2 15  8 11 36	16 14 17 14  4  6  4  0  4	100000000	100000000	192	38	4  15   6   0  12  35 135 130 135 318  12   2
85038	rezonans.kz	5	46	0	34200.0	0 0 0 2 1 0 0 0 0 2	0 2 1 0 0 2	0	36	14	7	4 4 0 6 7 4 2 0 8 4 2
85668	uralskweek.kz	0	13	0	0	0	0	100000000	100000000	0	0	0 2 0 2 0 0 5 0 4
82733	7region.kz	3	8	3	0	0 0 0 0 0 0 0 0 3	0 3	0	35	3	0	0 0 0 0 0 0 2 0 3
101610	rediskin.net	0	15	0	0	0	0	100000000	100000000	0	0	0 0 1 0 0 0 1 5 3 1 4
223751	easttime.ru	2	16	0	127000.0	0 0 0 0 2	0 2	0	33	2	2	2 0 0 0 4 0 0 2 0 6
147501	apension.ru	1	19	0	0	1	1	100000000	100000000	0	2	1 0 0 0 0 0 2 9 0 6
86217	zanbc.kz	7	65	7	0	0 0 0 0 0 0 0 0 0 7	2 0 1 2 0 0 0 2	0	0	22	0	0  5  3 12  0  0  4  2 13 19
84507	mtrk.kz	0	11	0	0	0	0	100000000	100000000	0	0	0 0 0 0 1 0 0 8 2
223727	eastrussia.ru	0	2	0	0	0	0	0	100000000	0	0	0 0 0 0 0 2
561054	oformi.su	26	581	13	104900.0	0 2 0 2 0 2 9 0 1 1 9	3 9 2 4 2 3 3	100000000	100000000	66	25	0   2   4   6   9  38  55  53 170 113  98   6   1
547613	dnevniki.ykt.ru	1	49	0	0	0 0 0 0 1	1	23	26	0	2	1  4  0  5  4  1  3 20  2  6  2
389205	njnj.ru	2	12	2	0	2	2	100000000	100000000	0	0	2 0 4 0 0 0 4
230568	english-cards.ru	0	23	0	0	0	0	100000000	100000000	0	0	0 0 0 0 1 5 4 2 0 4 7
543573	wooordhunt.ru	23	151	20	20000.0	7 0 6 8 2	15  2  3  3	100000000	100000000	17	4	7  0 18 52 27  2  5  4  3  6  4
23527	lexisrex.com	0	13	0	0	0	0	0	100000000	0	0	0 0 0 0 4 1 0 5 3
230316	en365.ru	0	12	0	0	0	0	0	100000000	0	0	0 0 0 0 4 2 2 4
227079	efl.ru	0	7	0	0	0	0	34	100000000	0	0	0 2 0 0 0 2 1 2
20105	ru19.ilovetranslation.com	2	8	2	0	2	2	100000000	100000000	0	0	4 0 0 0 0 0 0 0 2
566231	antikor.com.ua	0	7	0	0	0	0	36	100000000	0	0	0 0 0 0 2 2 0 0 2 1
570630	domik.ua	0	8	0	0	0	0	29	100000000	0	0	0 0 0 0 0 0 0 4 0 4
8817	ru.ans4.com	0	5	0	0	0	0	31	100000000	0	0	0 0 0 1 0 0 4
405769	otvetimshkola.ru	7	130	2	0	0 0 0 7	7	0	39	0	9	3  0  4 37  5 56  0  2  6 10
539100	weekenglish.ru	0	24	0	0	0	0	0	100000000	0	0	0 0 0 0 0 0 6 7 3 8
230640	engmaster.ru	0	4	0	0	0	0	22	100000000	0	0	0 0 0 0 0 0 0 2 2
328837	london-life.ru	0	2	0	0	0	0	14	100000000	0	0	0 0 0 0 0 0 0 0 2
467250	skalpil.ru	12	89	3	52000.0	0 2 1 5 4	4 8	46	48	8	14	0  6 10 26 12  4  5  5  7  2
435565	lady.qip.ru	20	126	16	184000.0	0 0 2 0 2 4 8 4	0  7 13	23	23	33	4	0  0 11  4 15 24 33 11  6  2
44770	sportivs.com	2	42	0	768000.0	0 0 0 0 0 0 2	0 2	0	0	2	2	0  0  0  0  0  0 11  6  9  4  5  5
175907	bodygirl.ru	0	13	0	0	0	0	0	100000000	0	0	0 0 0 0 0 0 0 5 0 6 2
243996	fitnavigator.ru	0	7	0	0	0	0	100000000	100000000	0	0	0 0 0 0 0 0 0 0 0 4 3
563293	sportwiki.to	53	350	31	206400.0	37  0  0  5  8  0  3	34 13  6	20	20	25	49	52  0  6  9 45 24 33  4 14 42 68
552232	zdorovey-nogam.ru	5	30	1	100000.0	0 0 2 2 1	0 5	100000000	100000000	5	6	0 0 6 6 2 6 0 0 1 4
302605	kurszdorovia.ru	10	39	8	1000.0	6 0 2 0 0 0 2	4 2 2 0 2	13	22	14	6	10  0  5  0  0  5  6  0  0  2  1
551506	zapitanie.ru	0	8	0	0	0	0	100000000	100000000	0	0	0 0 0 0 2 0 2 2 0 2
164541	beautyokey.ru	0	10	0	0	0	0	0	100000000	0	0	0 0 0 0 2 0 2 2 4
17025	fitoinfo.com	143	1875	94	428363.63636363635	6  5 21 32 12 19  8  6  4  9  3 18	37 51 34 13  4  2  2	0	31	196	105	14  23  62 139  91 144 189 168 162 216 260 258   6
493801	sustavlive.ru	0	11	0	0	0	0	0	100000000	0	0	0 0 0 0 2 0 0 0 0 5 4
41903	forums.rusmedserv.com	7	74	2	174500.0	0 0 0 0 2 2 1 0 0 2	1 2 2 0 0 0 0 2	100000000	100000000	20	9	0  0  0  4  9  5  7  2 14 14 10  2
207784	realty.dmir.ru	0	11	0	0	0	0	100000000	100000000	0	0	1 0 3 0 0 0 0 3 1 3
73941	pravo.guru	5	36	0	35000.0	0 0 0 2 0 0 0 0 3	2 3	0	31	3	7	0 0 2 7 2 4 0 5 6 5
39660	prozhivem.com	112	306	57	68000.0	106   0   4   2	104   8	36	47	8	111	156   5  14   4   0   2   4   0   0   8   1
115471	uchim.org	54	378	27	57333.333333333336	2  0  0 19 11 19  1  0  0  0  2	12  8 16  7  8  0  3	100000000	100000000	111	47	9  2 14 99 41 82  5  5 12 29 22  4
329966	luchikivnuchiki.ru	9	44	2	64000.0	0 0 5 4	4 0 2 3	0	0	13	9	0  0  5  6  3  2 11  2  4  2
73871	detki.guru	18	131	10	423000.0	3 0 7 2 3 0 0 1 0 0 2	4 10  4	100000000	100000000	18	14	6  0 23 13 14 30 10  5  6  4  2
438114	razvitieiq.ru	13	89	2	134800.0	0 2 6 0 0 2 0 3	6 2 5	100000000	100000000	12	26	5  2 19  4  4 10  8  5  8  1  0  6  0  4
257902	glavnyecennosti.ru	32	350	26	95500.0	4 5 0 6 6 3 1 0 5 0 0 2	9 16  3  2  1  0  0  1	0	23	39	8	9  8 17 24 23 39 23 35 46 42 19 33
304090	ladyadvice.ru	46	233	19	66611.11111111111	6 23  3  0  5  4  0  0  3  0  0  2	15 20  7  0  4	0	0	50	56	6 42  8  6 24 12 13 22 17  6  8 14  9
75840	detskoerazvitie.info	10	138	2	246333.33333333334	0 0 4 0 4 2	2 4 4	0	31	12	8	0  0 10  9 10 13 14 19 20 17 14  2
346018	maminsite.ru	6	41	3	23000.0	0 0 1 5	2 1 3	100000000	100000000	7	7	0 0 1 7 2 4 2 9 6 2 2
494380	svetlanaminina.ru	0	2	0	0	0	0	0	100000000	0	0	0 0 0 0 2
331331	magic-charm.ru	2	11	0	59000.0	0 0 0 0 0 0 0 2	0 0 2	0	35	4	8	0 0 0 0 0 0 0 4 0 5
127609	4brain.ru	91	618	39	110519.23076923077	0  1 34 25 11  4  1  8  6  0  0  1	6 22 35 13  9  5  1	100000000	100000000	198	121	4   5  81 135  36  28  11  37  72  74  27  15   0   0   0   2
358098	minibanda.ru	0	12	0	0	0	0	27	100000000	0	0	0 0 0 0 0 4 2 2 0 0 4
463095	setadra.ru	1	116	0	568000.0	0 0 0 0 0 0 0 0 0 1	0 1	100000000	100000000	1	1	0  5  1  2  1  1  4 14 38 43  4  2
450763	rpochta.ru	11	43	8	20000.0	0 11	3 4 2 2	0	0	14	6	0 24  8
460633	sckonsalt.ru	12	104	0	152500.0	4 0 6 1 1	8 2 2	0	43	6	18	4 11 15 16 11  9  9 15  1  1
73968	searchengines.guru	17	102	6	152000.0	7 0 4 4 0 0 0 0 2	11  0  4  2	31	31	14	27	7  0  6 14  9  9 14  4 14  8
236348	express.ru	6	34	2	86500.0	0 0 0 0 0 4 2	0 4 2	0	0	8	4	0 0 0 0 4 5 7 6 2 4
275617	inlog-neva.ru	0	16	0	0	0	0	0	100000000	0	0	0 0 0 0 0 0 4 3 4 5
296292	kod-x.ru	0	15	0	0	0	0	0	100000000	0	0	0  0  0  0  0  0  0  0  4 11
510479	tulagorod.ru	0	6	0	0	0	0	0	100000000	0	0	2 0 0 0 0 0 0 0 4
190471	chopper-bike.ru	0	2	0	0	0	0	0	100000000	0	0	0 0 0 0 0 0 0 0 0 2
30066	onlineotvetchik.com	1189	24278	893	175641.71122994652	2  45 435 380 169  33  18  26  34  19  13  15	567 422 133  28  26   2   7   4	0	34	956	476	10  182 4534 4216 3967 1701  902 1130 1632 1677 1660 1473    3    0    0    2
262720	grippro.ru	277	1989	109	169109.75609756098	84 31 36 23 75 12 10  2  2  0  2	136  60  34  29  10   8	100000000	100000000	295	302	134  87 103  82 717 246 226  75  22   5  10   5
142428	allmake.ru	164	1882	76	331527.77777777775	11  5 14  6 22 73 13  7  0 13	32 36 43 30  7 12  4	37	37	324	189	19  19  64  30  80 758 286 219  78 103  62
405721	otvet-zdes.ru	166	1589	100	158285.7142857143	0 88 24  2  3  6 14 13  8  8	52 63 25 11 10  2  1  0  2	0	0	218	117	0 136  51  20  51  68 277 195 273 281  56  15
384594	neprostudis.ru	43	1048	23	249631.57894736843	1  0  4  1  6  5  2  6  4 13  0  1	3 14  7  6  8  3  2	28	28	105	36	4   6   9  13  36  68 117 208  86 179 271   8
479310	stopotit.ru	21	267	17	77000.0	0  5 11  0  1  0  0  0  0  0  4	9 5 2 3 0 0 0 0 0 2	17	17	36	8	1   9  28   8   1   0   4   3   2  57 128   5
401321	onlineotvetchik.ru	3167	26675	2362	143003.59712230216	1279 1148  528   12   63   45    9   25   27   16   10    5	2220  767  118   27   14   15    4    2	0	0	1253	1280	2723 8477 6250  301  644 1037 1135  629  519 1112  323  352    6
430993	prostudynet.ru	13	189	8	190000.0	1 3 2 0 0 0 2 0 0 0 5	4 3 0 4 2	32	32	23	15	1   7   3   4  13   4   9  11   6  17 101
125546	2kak.ru	12	141	5	140428.57142857142	0 1 0 2 0 0 5 2 0 2	0 5 4 0 0 3	100000000	100000000	28	18	0  1  0  3  2  8 22 11  4 65  7  4  2
406018	otvetoved.ru	19	204	6	237846.15384615384	0  0  0  0  0  0 10  9	0 6 4 9	100000000	100000000	41	30	0  0  0  4  0  0 99 46  2 10 19  5
565051	aflubin.ua	20	544	8	250000.0	0 0 0 0 0 0 9 5 0 0 6	5 0 6 2 3 0 4	100000000	100000000	54	22	0   0   0   0   3  31 164 147   0  58 118   3
166669	loginzagadka.beon.ru	4	92	2	53000.0	2 0 0 0 0 0 0 0 0 0 2	2 0 0 0 2	100000000	100000000	8	6	2  4  0  0  0  2 26  6  0  4 44
166768	masth.beon.ru	3	16	1	0	0 2 0 0 0 0 0 0 1	2 0 0 0 0 0 0 1	100000000	100000000	7	2	0 4 0 0 0 0 2 0 3 2 2
184435	businesslike.ru	0	62	0	0	0	0	0	100000000	0	0	0  0  2  0  0  1  8  6  9 18 15  3
326320	liveissue.ru	84	1041	37	158700.0	2 12 10  5  2 11  8 12  5  9  0  8	39 15 15  3  6  2  2  2	100000000	100000000	114	94	20  22  29  24  19  43  83 101  96 116 239 165
262721	gripptips.ru	0	6	0	0	0	0	36	100000000	0	0	0 0 0 0 0 0 0 0 0 6
532982	voprosblog.ru	69	1497	41	46809.52380952381	1 18  9 11 14  6  8  2	26 27 10  2  2  2	7	26	71	47	1  53  46 177 588 197 231  74  38  11   8   4
538996	webzdravie.ru	0	11	0	0	0	0	100000000	100000000	0	0	0 0 0 0 1 0 3 0 0 0 4 3
493283	superlor.ru	0	14	0	0	0	0	100000000	100000000	0	0	0 2 0 0 0 0 2 5 2 3
39616	prostyda.com	0	5	0	0	0	0	100000000	100000000	0	0	0 0 0 0 0 0 1 0 2 0 2
25089	lorcabinet.com	38	357	31	305600.0	3  0  2  0  0 28  1  0  2  0  0  2	15  7  8  8	0	0	47	13	5   0   2   1   2 165  16  21  19  23  37  26   2
